"","time","region","SIG_CD","x","y","cases","R"
"12504",2025.67307692308,"부산-기장군",26710,129.200956,35.29801166,0,0.767914614290625
"12505",2025.69230769231,"부산-기장군",26710,129.200956,35.29801166,0,0.783265509269631
"12506",2025.71153846154,"부산-기장군",26710,129.200956,35.29801166,0,0.801398535632574
"12507",2025.73076923077,"부산-기장군",26710,129.200956,35.29801166,1,0.820905959757803
"12508",2025.75,"부산-기장군",26710,129.200956,35.29801166,0,0.840299697937307
"12509",2025.76923076923,"부산-기장군",26710,129.200956,35.29801166,0,0.858147400209194
"12510",2025.78846153846,"부산-기장군",26710,129.200956,35.29801166,0,0.87323360856926
"12511",2025.80769230769,"부산-기장군",26710,129.200956,35.29801166,0,0.884725475110902
"12512",2025.82692307692,"부산-기장군",26710,129.200956,35.29801166,0,0.892319460973293
"12513",2025.84615384615,"부산-기장군",26710,129.200956,35.29801166,0,0.896349830260394
"12514",2024,"부산-남구",26290,129.0940064,35.12613679,0,NA
"12515",2024.01923076923,"부산-남구",26290,129.0940064,35.12613679,0,NA
"12516",2024.03846153846,"부산-남구",26290,129.0940064,35.12613679,0,NA
"12517",2024.05769230769,"부산-남구",26290,129.0940064,35.12613679,0,NA
"12518",2024.07692307692,"부산-남구",26290,129.0940064,35.12613679,0,NA
"12519",2024.09615384615,"부산-남구",26290,129.0940064,35.12613679,0,1.36862515888615
"12520",2024.11538461538,"부산-남구",26290,129.0940064,35.12613679,0,1.37795592502405
"12521",2024.13461538462,"부산-남구",26290,129.0940064,35.12613679,0,1.38966900581265
"12522",2024.15384615385,"부산-남구",26290,129.0940064,35.12613679,0,1.40343509871348
"12523",2024.17307692308,"부산-남구",26290,129.0940064,35.12613679,0,1.41871779249
"12524",2024.19230769231,"부산-남구",26290,129.0940064,35.12613679,0,1.4347827979286
"12525",2024.21153846154,"부산-남구",26290,129.0940064,35.12613679,0,1.45071448114212
"12526",2024.23076923077,"부산-남구",26290,129.0940064,35.12613679,0,1.46544439306621
"12527",2024.25,"부산-남구",26290,129.0940064,35.12613679,0,1.47779573565842
"12528",2024.26923076923,"부산-남구",26290,129.0940064,35.12613679,0,1.48654593128244
"12529",2024.28846153846,"부산-남구",26290,129.0940064,35.12613679,4,1.49050663263494
"12530",2024.30769230769,"부산-남구",26290,129.0940064,35.12613679,0,1.48861687101837
"12531",2024.32692307692,"부산-남구",26290,129.0940064,35.12613679,0,1.48004118026379
"12532",2024.34615384615,"부산-남구",26290,129.0940064,35.12613679,0,1.46426134559537
"12533",2024.36538461538,"부산-남구",26290,129.0940064,35.12613679,0,1.44114892015716
"12534",2024.38461538462,"부산-남구",26290,129.0940064,35.12613679,1,1.41100662951171
"12535",2024.40384615385,"부산-남구",26290,129.0940064,35.12613679,1,1.37457049705657
"12536",2024.42307692308,"부산-남구",26290,129.0940064,35.12613679,0,1.33297043896564
"12537",2024.44230769231,"부산-남구",26290,129.0940064,35.12613679,0,1.28765392082431
"12538",2024.46153846154,"부산-남구",26290,129.0940064,35.12613679,1,1.24028335841923
"12539",2024.48076923077,"부산-남구",26290,129.0940064,35.12613679,2,1.19262173687607
"12540",2024.5,"부산-남구",26290,129.0940064,35.12613679,3,1.14642151899448
"12541",2024.51923076923,"부산-남구",26290,129.0940064,35.12613679,5,1.10332933955223
"12542",2024.53846153846,"부산-남구",26290,129.0940064,35.12613679,11,1.06481409880019
"12543",2024.55769230769,"부산-남구",26290,129.0940064,35.12613679,2,1.03212020993995
"12544",2024.57692307692,"부산-남구",26290,129.0940064,35.12613679,2,1.00624227282923
"12545",2024.59615384615,"부산-남구",26290,129.0940064,35.12613679,2,0.987913366735785
"12546",2024.61538461538,"부산-남구",26290,129.0940064,35.12613679,1,0.977597069148433
"12547",2024.63461538462,"부산-남구",26290,129.0940064,35.12613679,5,0.975473461057864
"12548",2024.65384615385,"부산-남구",26290,129.0940064,35.12613679,0,0.981411842281047
"12549",2024.67307692308,"부산-남구",26290,129.0940064,35.12613679,1,0.994927633996995
"12550",2024.69230769231,"부산-남구",26290,129.0940064,35.12613679,5,1.01512776486362
"12551",2024.71153846154,"부산-남구",26290,129.0940064,35.12613679,1,1.04065697692783
"12552",2024.73076923077,"부산-남구",26290,129.0940064,35.12613679,3,1.0696653349231
"12553",2024.75,"부산-남구",26290,129.0940064,35.12613679,2,1.09982221593039
"12554",2024.76923076923,"부산-남구",26290,129.0940064,35.12613679,2,1.12840116502194
"12555",2024.78846153846,"부산-남구",26290,129.0940064,35.12613679,4,1.15245083699614
"12556",2024.80769230769,"부산-남구",26290,129.0940064,35.12613679,4,1.16904950859799
"12557",2024.82692307692,"부산-남구",26290,129.0940064,35.12613679,6,1.1756173106761
"12558",2024.84615384615,"부산-남구",26290,129.0940064,35.12613679,3,1.17023776586614
"12559",2024.86538461538,"부산-남구",26290,129.0940064,35.12613679,13,1.15192668833027
"12560",2024.88461538462,"부산-남구",26290,129.0940064,35.12613679,5,1.12078904448192
"12561",2024.90384615385,"부산-남구",26290,129.0940064,35.12613679,9,1.07802515352735
"12562",2024.92307692308,"부산-남구",26290,129.0940064,35.12613679,10,1.02578175219954
"12563",2024.94230769231,"부산-남구",26290,129.0940064,35.12613679,7,0.966880149539027
"12564",2024.96153846154,"부산-남구",26290,129.0940064,35.12613679,2,0.904480618097585
"12565",2024.98076923077,"부산-남구",26290,129.0940064,35.12613679,3,0.8417509640859
"12566",2025,"부산-남구",26290,129.0940064,35.12613679,4,0.78159701115394
"12567",2025.01923076923,"부산-남구",26290,129.0940064,35.12613679,0,0.726489642097127
"12568",2025.03846153846,"부산-남구",26290,129.0940064,35.12613679,6,0.678396457011004
"12569",2025.05769230769,"부산-남구",26290,129.0940064,35.12613679,0,0.638804176113602
"12570",2025.07692307692,"부산-남구",26290,129.0940064,35.12613679,2,0.60880472434975
"12571",2025.09615384615,"부산-남구",26290,129.0940064,35.12613679,2,0.589213245616631
"12572",2025.11538461538,"부산-남구",26290,129.0940064,35.12613679,1,0.580687183484495
"12573",2025.13461538462,"부산-남구",26290,129.0940064,35.12613679,1,0.583818639391238
"12574",2025.15384615385,"부산-남구",26290,129.0940064,35.12613679,0,0.59917543598187
"12575",2025.17307692308,"부산-남구",26290,129.0940064,35.12613679,1,0.62727002889315
"12576",2025.19230769231,"부산-남구",26290,129.0940064,35.12613679,0,0.66844243873759
"12577",2025.21153846154,"부산-남구",26290,129.0940064,35.12613679,0,0.722657596266696
"12578",2025.23076923077,"부산-남구",26290,129.0940064,35.12613679,0,0.789240706307321
"12579",2025.25,"부산-남구",26290,129.0940064,35.12613679,0,0.866602532426636
"12580",2025.26923076923,"부산-남구",26290,129.0940064,35.12613679,0,0.952029539386676
"12581",2025.28846153846,"부산-남구",26290,129.0940064,35.12613679,1,1.04161950605275
"12582",2025.30769230769,"부산-남구",26290,129.0940064,35.12613679,0,1.13042495227659
"12583",2025.32692307692,"부산-남구",26290,129.0940064,35.12613679,0,1.21282671629012
"12584",2025.34615384615,"부산-남구",26290,129.0940064,35.12613679,0,1.28310668889274
"12585",2025.36538461538,"부산-남구",26290,129.0940064,35.12613679,0,1.33613360707693
"12586",2025.38461538462,"부산-남구",26290,129.0940064,35.12613679,0,1.3680335612634
"12587",2025.40384615385,"부산-남구",26290,129.0940064,35.12613679,0,1.37670387053398
"12588",2025.42307692308,"부산-남구",26290,129.0940064,35.12613679,0,1.36205627203626
"12589",2025.44230769231,"부산-남구",26290,129.0940064,35.12613679,0,1.32593948173117
"12590",2025.46153846154,"부산-남구",26290,129.0940064,35.12613679,1,1.27177171889491
"12591",2025.48076923077,"부산-남구",26290,129.0940064,35.12613679,3,1.20398189632301
"12592",2025.5,"부산-남구",26290,129.0940064,35.12613679,2,1.12739089892755
"12593",2025.51923076923,"부산-남구",26290,129.0940064,35.12613679,0,1.04665527047428
"12594",2025.53846153846,"부산-남구",26290,129.0940064,35.12613679,3,0.965855463363832
"12595",2025.55769230769,"부산-남구",26290,129.0940064,35.12613679,0,0.888259427022935
"12596",2025.57692307692,"부산-남구",26290,129.0940064,35.12613679,0,0.816248130457985
"12597",2025.59615384615,"부산-남구",26290,129.0940064,35.12613679,0,0.751362820535363
"12598",2025.61538461538,"부산-남구",26290,129.0940064,35.12613679,1,0.694425435551828
"12599",2025.63461538462,"부산-남구",26290,129.0940064,35.12613679,1,0.645688684050984
"12600",2025.65384615385,"부산-남구",26290,129.0940064,35.12613679,0,0.604984155429374
"12601",2025.67307692308,"부산-남구",26290,129.0940064,35.12613679,0,0.571849942239876
"12602",2025.69230769231,"부산-남구",26290,129.0940064,35.12613679,0,0.545630410996927
"12603",2025.71153846154,"부산-남구",26290,129.0940064,35.12613679,0,0.525548776941842
"12604",2025.73076923077,"부산-남구",26290,129.0940064,35.12613679,0,0.510758042559158
"12605",2025.75,"부산-남구",26290,129.0940064,35.12613679,0,0.500378110486942
"12606",2025.76923076923,"부산-남구",26290,129.0940064,35.12613679,0,0.493526946617824
"12607",2025.78846153846,"부산-남구",26290,129.0940064,35.12613679,0,0.489351965621824
"12608",2025.80769230769,"부산-남구",26290,129.0940064,35.12613679,0,0.487064868964967
"12609",2025.82692307692,"부산-남구",26290,129.0940064,35.12613679,0,0.485979789129238
"12610",2025.84615384615,"부산-남구",26290,129.0940064,35.12613679,0,0.485551817966165
"12611",2024,"부산-동구",26170,129.0445856,35.12918632,0,NA
"12612",2024.01923076923,"부산-동구",26170,129.0445856,35.12918632,0,NA
"12613",2024.03846153846,"부산-동구",26170,129.0445856,35.12918632,0,NA
"12614",2024.05769230769,"부산-동구",26170,129.0445856,35.12918632,0,NA
"12615",2024.07692307692,"부산-동구",26170,129.0445856,35.12918632,0,NA
"12616",2024.09615384615,"부산-동구",26170,129.0445856,35.12918632,0,1.26251610426779
"12617",2024.11538461538,"부산-동구",26170,129.0445856,35.12918632,0,1.26153784581755
"12618",2024.13461538462,"부산-동구",26170,129.0445856,35.12918632,0,1.25994614804909
"12619",2024.15384615385,"부산-동구",26170,129.0445856,35.12918632,0,1.25756545975508
"12620",2024.17307692308,"부산-동구",26170,129.0445856,35.12918632,0,1.25422937508358
"12621",2024.19230769231,"부산-동구",26170,129.0445856,35.12918632,0,1.24979438875708
"12622",2024.21153846154,"부산-동구",26170,129.0445856,35.12918632,0,1.24415319442502
"12623",2024.23076923077,"부산-동구",26170,129.0445856,35.12918632,0,1.23724660013756
"12624",2024.25,"부산-동구",26170,129.0445856,35.12918632,0,1.2290731338234
"12625",2024.26923076923,"부산-동구",26170,129.0445856,35.12918632,0,1.21969551862355
"12626",2024.28846153846,"부산-동구",26170,129.0445856,35.12918632,1,1.20924340654055
"12627",2024.30769230769,"부산-동구",26170,129.0445856,35.12918632,0,1.19791204661399
"12628",2024.32692307692,"부산-동구",26170,129.0445856,35.12918632,0,1.18595689298041
"12629",2024.34615384615,"부산-동구",26170,129.0445856,35.12918632,0,1.17368448209245
